Service_ID,Service_Type,Cloud_Provider,Edge_Node_ID,CPU_Utilization (%),Memory_Usage (MB),Storage_Usage (GB),Network_Bandwidth (Mbps),Service_Latency (ms),Response_Time (ms),Throughput (Requests/sec),Load_Balancing (%),QoS_Score,Workload_Variability,Optimal_Service_Placement,TOPSIS_Score,Rank,TOPSIS_Rank
S0887,Storage,Azure,E4,21.102004149121537,5734,79,116.94866791666348,105.81590848614854,428.19812106925104,990.2497678266574,86.70367655029389,0.9159120591929916,1,0,0.5345111503907415,462.0,388
S0959,Network,IBM,E1,88.81143823489927,6988,464,507.4409932651379,199.09509830557965,36.80994566848357,607.3140113861789,54.32228765866993,0.8824430800826482,2,0,0.5343634026650298,769.0,389
S0431,Storage,Azure,E2,42.59489455700003,4463,145,125.3130711766037,158.8575402537353,272.3778253319075,952.3377452120476,83.613941473704,0.7336786441658059,2,0,0.5342801104363031,256.0,390
S0725,Compute,Azure,E4,71.9399323652831,7618,629,380.2076631342768,33.62037437994139,457.1736793397813,734.0965718121842,65.63413325138961,0.668609954955113,3,0,0.5340190799004498,881.0,391
S0021,Storage,IBM,E2,42.15835831080652,5878,590,713.0136186739065,160.19434293313387,275.2067250725768,511.3491973305193,61.21367091209527,0.9574649683146412,3,0,0.5338244562710355,858.0,392
S0763,AI Model,Azure,E1,25.764655645712264,6752,972,872.6020947743849,103.50122910033342,159.7940465471394,230.015638604624,55.11120855659723,0.7115377613982414,2,0,0.5338024402846907,942.0,393
S0470,Database,Azure,E2,67.34806648189915,6043,880,348.42881264311114,137.02779725628827,164.5540317167549,678.5115126613022,85.21295372512098,0.92179347279677,1,0,0.5329538722289302,726.0,394
S0192,AI Model,Azure,E2,57.23458642664748,2992,256,648.4126105868302,45.22924660293192,103.91894622683442,178.71979298240254,85.54939707318414,0.9958497305092812,1,1,0.5328993937630803,238.0,395
S0005,AI Model,IBM,E3,91.737604872461,6809,299,443.7949494996917,277.60153170947655,107.8181157533596,879.1887224456543,50.72575472638044,0.9177823992856176,1,0,0.5324493369173003,734.0,396
S0662,Storage,Azure,E3,66.96757410657979,6000,189,282.78120146944264,134.40146043861543,273.1708932391507,794.73215903016,67.82383354238937,0.6087238170038501,3,0,0.5322543088491509,549.0,397
S0366,AI Model,Google Cloud,E3,66.56964256088233,7544,974,977.2613597797242,200.8041078944892,406.5910767741034,563.7196267929886,62.46018852956436,0.6456921930103661,3,0,0.5314778696302812,1000.0,398
S0980,Network,AWS,E2,52.4612001657102,6515,437,228.30369926528152,245.01459994337,61.98497201032549,910.557682493856,64.62209022947579,0.8946218946760651,3,0,0.5311580771723429,593.0,399
S0229,Network,Google Cloud,E4,51.40949893056211,4594,612,653.9209963356257,249.2530567331642,145.21492579702192,610.621035630215,76.52365935988962,0.8125133939051645,3,0,0.5307505983478472,655.0,400
S0671,Network,Azure,E1,49.6353307448239,3770,156,263.1862645328174,260.5241941163637,49.20895218126287,853.6669932936067,69.58377982677744,0.5861952341678578,1,0,0.5303143758260608,178.0,401
S0523,Database,AWS,E2,51.63711339041235,5167,535,17.26080932781847,60.3138148500992,62.06039715008464,699.682904105141,67.03427117874008,0.5147381760622238,2,0,0.5301691962179685,299.0,402
S0391,Compute,IBM,E1,85.3403361697289,2049,633,324.8027258269316,135.8511869220583,15.170302039791268,558.6023290064746,52.02979926511867,0.6342995807505429,1,0,0.5300055418051074,87.0,403
S0110,Network,Azure,E3,35.186042012392804,6508,253,255.3946251411394,161.75026536704507,347.6988911094832,907.6878416841664,84.41653811663384,0.7658003745089468,3,0,0.5297459374067492,650.0,404
S0131,Network,Google Cloud,E4,64.11517002112929,5258,266,60.05359607994357,150.24687953828962,34.261188554123834,814.5911764316485,64.88368577964229,0.8441166386678247,2,0,0.5296184490249216,283.0,405
S0905,Database,IBM,E2,59.09720357406042,6680,745,566.8050803767417,137.53599135221168,304.89491083019345,598.3130452927965,90.30058552442422,0.8628855234788887,1,0,0.5292633210015991,918.0,406
S0906,Storage,Azure,E3,93.20103674594102,4405,544,286.6508542457136,282.4466735613382,41.60537175641528,939.428368416843,62.66037408211787,0.8285325912664727,3,0,0.5288820944299304,398.0,407
S0307,Compute,IBM,E2,31.8466117126511,3584,487,669.6051828642481,79.49646494275112,445.48579323876834,466.5826158640215,96.8870827467411,0.6094850635529007,2,0,0.5286121652415682,541.0,408
S0632,Compute,AWS,E3,91.69391217164896,1839,898,52.882120521768826,161.78637765313715,90.20107522756663,889.5739146851303,96.71266495481804,0.7516319504504072,2,0,0.5283181556583849,118.0,409
S0818,Compute,IBM,E1,75.56780421140536,1010,719,313.23798691866216,14.73852109059654,289.95317243624504,536.9748003705085,58.51836253907656,0.7124976202099316,3,0,0.5282394101682916,90.0,410
S0654,AI Model,Azure,E2,45.6835984126035,1202,93,578.1120919952764,92.89670473847532,111.2551605969356,263.1507169135617,94.20376481550925,0.9792728034120436,2,1,0.5278257748690758,58.0,411
S0461,Compute,Azure,E4,58.8084763816281,1927,138,803.6674502593919,82.50267835058433,164.13643395440897,163.92576598077363,58.59368512696234,0.9737669253667226,2,0,0.5278189044583655,225.0,412
S0031,Network,Azure,E4,23.14634175737272,7488,450,323.42089230956464,126.64811374603092,435.7899614602392,849.884351655315,97.2483531820038,0.7144195076486953,1,0,0.5273275599048919,826.0,413
S0325,Compute,IBM,E3,80.27026515811514,1843,991,860.9608329487575,40.62025758952064,254.5632424727272,178.00990187436204,50.09060169346258,0.583650689996575,3,0,0.5271580342070604,456.0,414
S0341,Compute,AWS,E1,25.955493848227214,3683,261,314.4544975355517,122.742199631265,55.88011773347832,492.2303832011057,84.44999924942842,0.5765212985819106,3,0,0.5266733882413142,149.0,415
S0382,AI Model,IBM,E3,68.21614325440308,4175,977,309.9873319122097,154.84486411239044,201.4398331794649,765.9964897658409,52.45763143623552,0.5632401283456547,2,0,0.5265314918653697,485.0,416
S0048,AI Model,Azure,E4,65.97046868708941,4095,318,257.0080488859144,37.88886791244067,465.668441096302,777.0069979111091,52.233060818944935,0.7657429636522524,3,0,0.5260399188589964,366.0,417
S0421,Storage,Azure,E1,82.20459986441352,3128,905,304.3879159953876,115.87647722868388,307.328518952455,775.422913733613,57.05548241663247,0.638933450071947,2,0,0.5259074229900731,376.0,418
S0996,Storage,Azure,E4,93.58577988438664,2017,386,483.3773343202857,216.62496834857717,348.0136095198424,844.7247716111331,57.20839079090248,0.8679509929342624,1,0,0.525837764514615,222.0,419
S0474,AI Model,IBM,E2,58.4272833159343,7761,898,571.2238682870407,26.92870962139108,489.6705824987509,575.9939418624617,58.856072880120976,0.6885559922672222,3,0,0.525828332887158,972.0,420
S0797,AI Model,Google Cloud,E1,61.437572555591686,6550,509,97.270636555278,88.720393197257,220.17029015191804,821.3136592119095,55.604925517537936,0.8495531026998488,3,0,0.5257956993864566,563.0,421
S0078,Database,IBM,E3,83.05272710084,6130,418,501.9265633150484,61.14940765303903,271.321097604783,473.4072007344091,72.2553331858997,0.57377592341435,2,0,0.525351404091151,733.0,422
S0394,Compute,Azure,E2,69.87386776069965,1394,105,817.6117105887561,145.26176381989052,447.0178337041209,468.2106399433569,90.15030152295006,0.7009198428449603,3,0,0.525214767871239,306.0,423
S0557,Network,Azure,E3,65.94301012586143,1603,398,337.8350242725083,36.39147005633916,71.55165044655561,339.5962607934536,88.06377281752063,0.6526629495166332,1,0,0.5251694907773239,20.0,424
S0683,Storage,IBM,E4,29.36156104751362,4209,555,725.8409196891722,83.80750061184155,315.47174835476966,327.7943296900356,83.08466508457516,0.5346150628728159,2,0,0.5250406847526722,628.0,425
S0061,Storage,Azure,E4,76.62814465597087,6234,765,858.6197404889928,267.61980342975244,185.79032339042416,554.6409944786164,73.64128124481512,0.8019369559130951,1,0,0.5249846294452037,951.0,426
S0140,AI Model,Google Cloud,E2,80.37417497605773,1644,153,489.5472737448408,36.90572929914024,385.1162511477093,482.8443345874402,62.97752166365413,0.895386531866017,3,0,0.5241397384228353,119.0,427
S0490,Storage,IBM,E3,40.761073084347935,6145,493,77.4279344762873,12.092165023099156,212.9244421437582,638.5898135397266,86.56105549366231,0.939926024019358,3,0,0.5238456044077323,477.0,428
S0894,Database,Google Cloud,E1,50.32173104411518,762,940,741.7005077730236,266.67760961185377,65.95005231619476,473.4898101814968,87.39618256557085,0.8237234618756241,3,0,0.5236481899333875,278.0,429
S0757,AI Model,IBM,E4,80.61764075069166,6633,521,814.2668169442894,173.9643572217506,339.6846853934613,499.2353561000178,95.1438323531498,0.9859622753511676,3,0,0.5235474633531644,959.0,430
S0565,Database,IBM,E4,20.877995804817804,3656,336,968.124710272,230.33766755906316,77.27865381938615,228.6149313364745,81.51988656374135,0.8080461605749967,2,0,0.5234731893506368,545.0,431
S0257,Compute,AWS,E1,32.433090512245684,4820,474,841.4221486814535,157.5767811695912,72.34019459913526,200.52981817172483,74.13641937383917,0.5209108118932326,1,0,0.5234314925363175,660.0,432
S0548,Storage,Azure,E3,46.60784688769881,3427,660,693.8190519621305,208.58631971619235,333.5645569519225,605.8239255545553,91.6249350492983,0.5062975190847134,1,0,0.523368638449639,578.0,433
S0940,Compute,Azure,E4,78.88921573613064,3119,706,845.8717155108586,296.6046929236074,499.11557669411496,863.0317617677084,75.01668278380112,0.9670182453295052,3,0,0.5230378444820232,703.0,434
S0868,AI Model,Azure,E4,70.83599002325332,3119,939,114.35123309660528,138.4481939659382,291.7845053518533,931.9189834053408,91.60955761537788,0.5814582965008095,3,0,0.5228084300870267,296.0,435
S0751,Database,AWS,E4,25.82370010037038,3103,259,661.138985803194,291.97414198865096,450.8042914339856,886.8373525859998,74.40191121408749,0.6219213649830526,1,0,0.5227752556527719,475.0,436
S0233,Database,AWS,E2,39.23975468331859,3752,949,122.30640893287756,238.6210087743104,126.40440713820723,994.8644778608432,61.98545391212224,0.6894435451663026,2,0,0.522159668840278,340.0,437
S0914,Compute,Google Cloud,E2,41.99814580854235,2133,488,332.6225291896325,52.955555749767456,260.55615400010504,496.4795129249047,92.32175881536534,0.9113181357786102,3,0,0.5219227007798608,102.0,438
S0997,Compute,Azure,E1,62.71548346753278,6972,468,770.2902782812132,200.98011314867628,305.19614383210694,536.6853428696932,96.01361844012038,0.919250495221573,2,0,0.5217315787488073,954.0,439
S0576,AI Model,Google Cloud,E1,83.42032722424301,2330,688,338.66660671837576,7.291159435420772,250.49704762134095,460.07720343659423,63.31228496970017,0.8308266002336255,2,0,0.5215286819332713,160.0,440
S0678,Network,IBM,E2,74.16074265919295,5819,732,598.108970911143,35.44891141930489,463.3912154486461,517.7397148030152,57.6087300940959,0.5104660147460367,1,0,0.5215246000888162,863.0,441
S0017,Database,Azure,E2,39.8784821243753,756,534,908.1764549128418,199.04078806541705,293.32700679941183,362.17412250585056,80.54300417584253,0.958403289037388,1,0,0.5207475433137209,324.0,442
S0962,Storage,IBM,E2,86.7605853047011,1043,109,980.985867360439,76.89392251178108,302.8304635569056,116.84970251072784,72.97997748191118,0.6373437469937084,3,0,0.5207113138543515,295.0,443
S0179,AI Model,Google Cloud,E3,42.40441801915798,3866,353,126.1073463224406,214.9744937723301,166.82779617379256,921.1130574473642,88.8602123675426,0.6958858710060016,3,0,0.5207102345809321,205.0,444
S0907,AI Model,Google Cloud,E2,29.416266107199004,7323,723,784.6751429364906,286.0861448053224,486.5360228604944,873.3567809794253,62.446449385729686,0.8661520961097329,2,0,0.5205479082758401,994.0,445
S0089,Database,IBM,E1,32.005372621592976,2141,734,61.86738263891261,182.4083008531262,156.73428472778477,888.1233269697268,98.44082207416884,0.6075602985230204,2,0,0.5203995611415512,107.0,446
S0684,Storage,AWS,E2,79.5657996912054,7931,782,774.9442782468849,273.6461736382471,485.571788656963,881.1523728680299,90.84788436971311,0.6051932772470621,1,0,0.5200870443756872,999.0,447
S0828,Database,IBM,E3,88.2457357890794,5865,530,977.8140607415928,276.73744465334835,269.49061354921065,524.280762148536,84.3287146037392,0.981175066719139,1,0,0.519872083223877,937.0,448
S0083,AI Model,AWS,E3,42.31613384891155,4934,288,447.82975375436354,97.09660571698444,30.36432565340669,340.3660719943743,52.41622044276985,0.8778956214426512,2,0,0.519167603800016,397.0,449
S0851,Network,IBM,E1,91.75998616132146,6985,710,896.1060379598348,284.45349982891975,129.8248170623067,505.5432752557861,83.7029226376848,0.9325312649921802,1,0,0.5188735379629539,967.0,450
S0289,Network,Azure,E2,60.402634846453566,7781,829,325.0794209718686,163.51544656873844,56.67197764670605,644.7931968876944,55.7219081758424,0.7099351858911356,1,0,0.5185227267059358,802.0,451
S0291,Network,AWS,E1,27.91052749674729,6464,167,648.4538762394324,217.1741536180233,207.7766886822496,530.3735395587084,89.06284768914261,0.5314857043668502,2,0,0.5185192624356235,766.0,452
S0746,Network,Azure,E2,77.45869495966897,4439,921,826.9592575470348,201.74611563515245,114.01598248990206,346.9164696248861,91.1634326557386,0.6139215940382503,2,0,0.5182335608004855,754.0,453
S0160,Network,IBM,E1,89.98349985076682,7208,507,343.9378446097153,225.6647426263237,265.2322674392804,907.4150091008056,90.1631700313564,0.8084084421877875,2,0,0.5178190478089414,815.0,454
S0586,AI Model,IBM,E1,84.31717532459628,3854,530,494.9717719505671,204.7577651681424,331.83946323334,765.9296249040879,77.14631945498923,0.5347543857242931,1,0,0.5167071956549907,496.0,455
S0862,Storage,Google Cloud,E4,83.77610008399216,2432,761,267.0072508713937,104.0263081896383,239.6148869595398,657.7864414919013,95.03330420543142,0.8145568099560595,2,0,0.5167051138628251,195.0,456
S0722,Network,AWS,E1,55.76326012383628,2580,342,805.7176836516451,226.77940327334065,463.5356745032332,648.9257098750904,64.69806882051492,0.5783236891818168,3,0,0.5166918815840984,486.0,457
S0850,Network,Azure,E1,47.003784942573375,2754,579,819.4471445214413,63.01683355514064,140.91097866811504,56.19913990744264,93.17732658357144,0.9708174260366844,3,1,0.5163833169795047,417.0,458
S0445,AI Model,Azure,E1,79.59337090251427,4822,495,325.9322549222579,38.02070054976283,20.633046685015398,328.27894323296675,75.68519328112778,0.6293249310796503,3,0,0.5157283292686762,352.0,459
S0879,AI Model,IBM,E4,86.76612519771308,4678,634,314.6257852559454,21.13448649999896,357.31163980401544,585.6736802971783,74.03350561525383,0.8632928829132267,2,0,0.5156916832008861,500.0,460
S0665,Network,Google Cloud,E2,94.53862916747735,3424,953,592.2127012293925,230.60899142690133,241.13239577669265,674.8993410343768,89.69216464339306,0.983049936365741,2,0,0.5140185384886847,576.0,461
S0669,Storage,AWS,E4,66.54953598684381,2385,317,615.5299551960925,248.0051844454861,367.5875506711038,737.224954412182,84.88231913898625,0.7322561252520388,1,0,0.5134974884013134,330.0,462
S0064,Storage,Google Cloud,E1,74.63680078712099,7834,444,141.08056736149007,153.09241833305873,220.62388817414612,872.7220311465935,71.81222241821587,0.93105203672574,3,0,0.5134281960092552,714.0,463
S0799,Network,Azure,E4,30.71569710045588,6032,742,822.3466178631616,95.21498582868088,265.3751252076334,230.36002725742068,73.94852807267357,0.6866892797684201,2,0,0.5131568662469493,905.0,464
S0688,Compute,Google Cloud,E4,31.15969770538367,6747,456,366.771737439539,194.71578402226584,489.839012788213,963.267899635066,66.76645037294676,0.5220461081987661,2,0,0.5130155866332177,814.0,465
S0822,Database,Google Cloud,E4,40.27949647883942,6638,901,863.8715423275695,233.49876453643765,31.28234504546236,303.5543236938332,69.94207059734853,0.7382446986769131,3,0,0.513007132886212,916.0,466
S0793,Database,AWS,E1,38.14487602366472,4141,513,314.0741916231694,216.1081115066768,221.16125489398016,790.0551242278358,82.55884803718091,0.7659778493915883,1,0,0.5126392719072729,387.0,467
S0438,Network,IBM,E3,83.91979057933861,3118,177,180.36517212810017,10.737174858583945,352.18560592690733,608.3005128752602,91.81921178156128,0.834244310491702,3,0,0.5122723328989889,124.0,468
S0168,Network,Google Cloud,E3,48.7874713949783,4088,302,550.1263005741458,61.89681776343621,384.6384492421209,431.7227856716104,87.25724049139102,0.9362870096488224,1,0,0.5122324469649373,468.0,469
S0153,Compute,Azure,E1,44.61445652069837,595,325,829.082989277884,249.1641824604752,25.35790774084469,286.2891241010934,52.824171200174106,0.880339880610483,1,0,0.512165101006524,176.0,470
S0275,Network,Azure,E4,76.75636292664763,4234,992,925.0442000867146,226.77238236647852,441.2758191260269,576.4198551903605,78.0575573335978,0.844804009500204,3,0,0.5118620204613327,873.0,471
S0444,Network,Azure,E3,37.96326274321536,2950,877,528.4267818940647,170.77089978830068,354.56789453998863,648.8967374622866,73.9707899313551,0.8955985810423491,1,0,0.5115258187188858,464.0,472
S0852,AI Model,IBM,E4,57.530085928265095,6567,788,854.7100445051464,65.65833887130562,121.38781482431344,65.06086810488863,60.73189814522143,0.7499886324812093,2,0,0.5107096000520428,889.0,473
S0328,AI Model,AWS,E2,51.33207344563248,3920,568,371.0239694719932,136.35583730558784,128.12152946980095,504.0995678015959,99.54930847483426,0.7297416505250827,2,0,0.5105154048211499,318.0,474
S0961,Database,AWS,E1,55.24912011184525,2894,724,804.9514882960128,237.01918549079605,468.5171381470297,670.6250638562944,65.7022001508822,0.7508564083442459,1,0,0.510240949948148,626.0,475
S0062,Database,Google Cloud,E1,54.5404622955605,3349,699,822.2225520564298,38.89737129176354,319.247343667195,143.9296755295188,82.17881113699102,0.8674914858149477,1,0,0.5097632318226407,571.0,476
S0387,Storage,Google Cloud,E1,22.489201592181967,7774,948,314.1665722292433,142.7290392413158,255.14235415230803,710.6401374212381,72.66308416908615,0.5695800054539809,3,0,0.5097411215804111,860.0,477
